Id,Prediction
90615274,1
55834646,1
117264776,1
54433411,1
144958791,1
105730670,1
44230592,1
44781894,1
73754085,1
141498782,1
126556107,1
28372251,1
117012775,1
69827648,1
85885224,1
129141879,1
15591212,1
54834611,1
123253143,1
106192966,1
90756216,1
23545422,1
29861666,1
56861182,1
110016985,1
15288974,1
80624389,1
59938885,1
38687936,1
53404004,1
24648892,1
32237411,1
99032169,1
120442253,1
81496389,1
28923246,1
133031369,1
72148775,1
145785988,1
49765171,1
105447680,1
62911034,1
91309949,1
132751386,1
20020759,1
52923832,1
46506458,1
105067269,1
15644956,1
5531742,1
38356072,1
107021878,1
59218553,1
119427664,1
92202379,1
93643398,1
127264360,1
111504601,1
92019947,1
34771606,1
104087636,1
16162546,1
21055148,1
18620865,1
164983740,1
43379600,1
113252649,1
113235313,1
74915335,1
109379998,1
17148281,1
109738281,1
47395276,1
126102594,1
19515361,1
100869484,1
7490342,1
87846728,1
77386810,1
87064967,1
121773766,1
40562603,1
53559425,1
148125272,1
45932209,1
2728891,1
164134138,1
104050653,1
161614123,1
92003852,1
53449476,1
83187118,1
61151766,1
137595690,1
68456989,1
141491251,1
56317133,1
36513123,1
78820031,1
72037073,1
20591145,1
35619848,1
39740612,1
38258462,1
59874275,1
6960492,1
76259851,1
40874839,1
136768148,1
14635511,1
97429817,1
159976823,1
69983692,1
37628665,1
11294262,1
60370088,1
23599323,1
8568192,1
27231397,1
61230411,1
53047724,1
58103395,1
14466733,1
9263172,1
100323194,1
40911596,1
26342630,1
28267472,1
152679062,1
82808017,1
19297594,1
90779176,1
136616803,1
134464629,1
70207235,1
16907448,1
30706757,1
120238961,1
110748180,1
71291856,1
38455692,1
54795149,1
45741135,1
38194726,1
87359789,1
29240004,1
12986772,1
24903046,1
94423130,1
71424664,1
63644787,1
62891579,1
20933506,1
39297909,1
14094612,1
17673206,1
120968070,1
146607065,1
42727761,1
140039407,1
19776483,1
32257010,1
98855811,1
149418704,1
119060274,1
19165050,1
92724336,1
18971117,1
77439248,1
87398921,1
119295575,1
37453508,1
56030928,1
127216412,1
46082015,1
15793720,1
139615408,1
72000477,1
18730652,1
114791431,1
23469548,1
101232004,1
75220203,1
73645085,1
79129489,1
17341695,1
126439551,1
81314121,1
47978357,1
60873294,1
118485080,1
38004299,1
135978897,1
60019798,1
21253156,1
18833116,1
101402230,1
80796893,1
50885217,1
154818528,1
126793305,1
135604270,1
18104288,1
108514273,1
72705382,1
23173708,1
43114578,1
135470044,1
32825254,1
88552947,1
53888152,1
58430440,1
26186558,1
22783783,1
90995482,1
24788417,1
127215069,1
18852563,1
130462569,1
118473304,1
33998040,1
62017552,1
62754322,1
120031661,1
23690835,1
52145364,1
110854560,1
80918991,1
76355714,1
100271514,1
130198484,1
134934045,1
25783655,1
100237699,1
140305936,1
27487837,1
34786103,1
75611270,1
94001416,1
71851091,1
13461142,1
20114285,1
103563969,1
111440169,1
44441848,1
15661507,1
17746243,1
69301950,1
20124630,1
20005944,1
106024581,1
63823531,1
73542433,1
20042876,1
101627316,1
72060904,1
146588712,1
52251401,1
88868328,1
41385556,1
56453433,1
38802482,1
88928779,1
86973134,1
78534241,1
47472312,1
64015655,1
123339356,1
138490210,1
34270885,1
116103133,1
77100428,1
89936723,1
55625519,1
96710069,1
44150933,1
118632171,1
119451076,1
92604618,1
36667219,1
30089194,1
106192751,1
56343327,1
53039152,1
61211118,1
118511564,1
87270689,1
113722120,1
89427370,1
14247612,1
36372028,1
97147249,1
132152267,1
25614235,1
115520063,1
97175391,1
53019690,1
40979351,1
103292268,1
124729447,1
40109983,1
69103104,1
98561160,1
33750175,1
17484793,1
87229330,1
23975370,1
31778361,1
50973665,1
58898876,1
125849022,1
118559236,1
45557765,1
15461568,1
14102386,1
18920011,1
53656765,1
150475661,1
145550734,1
33169364,1
91804308,1
24465177,1
13067602,1
125747687,1
37285980,1
85016920,1
19642600,1
22522794,1
14423736,1
72106977,1
16064926,1
28501162,1
20420485,1
78012548,1
69800642,1
47289854,1
14669166,1
25240326,1
16223809,1
30266052,1
13372502,1
61593519,1
128459525,1
57191035,1
95265186,1
112028170,1
101667089,1
132632640,1
22333810,1
43792566,1
89808648,1
15342873,1
90489299,1
119649061,1
123355972,1
72886008,1
44046109,1
82458224,1
64263235,1
140059480,1
109767239,1
17116117,1
24377479,1
122525914,1
76976158,1
45288122,1
46966144,1
93423808,1
112412133,1
157453216,1
14442445,1
87433954,1
33878217,1
39360292,1
122915384,1
85697690,1
10438932,1
139428290,1
21910608,1
132498902,1
154903503,1
101695194,1
114854350,1
40008204,1
117489708,1
37883800,1
106978106,1
136837898,1
54650704,1
135057963,1
50048683,1
88028929,1
67284492,1
31213121,1
76583759,1
131863930,1
58751839,1
95505657,1
117865619,1
19723985,1
44379497,1
86087789,1
62998915,1
109047917,1
9637032,1
116571334,1
29057552,1
74814527,1
121410145,1
31450527,1
87203888,1
139698682,1
95256500,1
15765914,1
28855145,1
163295871,1
63951790,1
158065911,1
34387822,1
42537773,1
20862671,1
32761673,1
25928986,1
93121803,1
41799054,1
16211485,1
49892159,1
68318952,1
41340375,1
67876528,1
114798011,1
58538779,1
18145495,1
124110966,1
11879272,1
147658362,1
40952542,1
48412723,1
59555878,1
14426420,1
19442783,1
21139887,1
117799482,1
41796312,1
54574566,1
27800709,1
95334938,1
22333927,1
2714811,1
18624390,1
94321077,1
92801007,1
127048565,1
93608974,1
102303739,1
48633979,1
17602177,1
68051276,1
29996633,1
97340412,1
98798094,1
19795394,1
52031563,1
48175725,1
16616272,1
20500497,1
80758751,1
101966358,1
42603342,1
98520691,1
17633714,1
147757057,1
66524140,1
52285721,1
111440021,1
152038157,1
61997968,1
49668008,1
141150136,1
83297973,1
27194188,1
70261931,1
18634575,1
101219627,1
31035825,1
19355725,1
84292001,1
17394919,1
40075209,1
92633048,1
118898456,1
75058543,1
2149371,1
135321419,1
82012795,1
11908322,1
14320312,1
104629033,1
91998038,1
90541232,1
44420545,1
89837249,1
70976145,1
128489640,1
114182642,1
113428101,1
150488218,1
75623443,1
124902722,1
154569377,1
83793461,1
124644638,1
37831545,1
44847665,1
140274178,1
145991167,1
59085490,1
19431312,1
34785586,1
72812010,1
87448140,1
28802157,1
110589928,1
49552710,1
84849712,1
107111984,1
87732216,1
90271487,1
60351229,1
144695409,1
135845743,1
24954880,1
116567310,1
104455591,1
36058782,1
25012626,1
91684943,1
67533998,1
92246396,1
124364971,1
101174411,1
25734210,1
121353692,1
17294281,1
20922440,1
47971436,1
5045711,1
50047083,1
87770347,1
84231389,1
85368482,1
129518185,1
61633093,1
93568140,1
16513931,1
91388271,1
25331474,1
173404110,1
15471824,1
92556642,1
138755157,1
34423506,1
136996286,1
44357224,1
76608755,1
86804070,1
111714739,1
42506644,1
28688341,1
74957582,1
79334152,1
84996555,1
86080650,1
58381434,1
34978897,1
89914927,1
111142638,1
86936137,1
63725641,1
48734655,1
90753091,1
15746670,1
150801038,1
34221668,1
71037463,1
62051095,1
90375119,1
100888767,1
89866197,1
97440835,1
57221101,1
14861073,1
55878997,1
17984238,1
99475415,1
37202013,1
15687499,1
90678825,1
26302066,1
67637145,1
78548971,1
82945765,1
39691437,1
84422031,1
21641611,1
68865434,1
60596853,1
70225887,1
135096056,1
37843327,1
49012609,1
110857451,1
58258305,1
21408687,1
48211618,1
154926858,1
157702987,1
78732339,1
140060094,1
34528928,1
154558170,1
62163736,1
132519274,1
101660714,1
147591376,1
14493747,1
54574781,1
22195515,1
79851621,1
72792020,1
37948629,1
78848602,1
155936472,1
105130479,1
63607526,1
60347950,1
118139273,1
149693470,1
59348601,1
45861721,1
66174306,1
139210377,1
66691421,1
78935634,1
97438569,1
82205450,1
109180367,1
77466697,1
8257322,1
42415677,1
32433942,1
14598181,1
111743593,1
25053811,1
48899684,1
149326628,1
103556861,1
16130986,1
65648120,1
114216297,1
80661005,1
124898700,1
38187809,1
71897042,1
5439702,1
86606481,1
109032437,1
19714129,1
65950149,1
21356017,1
67173544,1
16551967,1
78520450,1
96766749,1
119658721,1
74808650,1
33145922,1
100819268,1
63114213,1
132636918,1
55714455,1
70696859,1
153198281,1
16026125,1
83129873,1
150790507,1
22648830,1
116687062,1
18589989,1
111723769,1
110562131,1
121337735,1
144410562,1
19035181,1
130198064,1
9655972,1
50378733,1
164214317,1
16279601,1
30197513,1
165162561,1
67216455,1
100197431,1
27052051,1
56398217,1
18279632,1
102757063,1
48978191,1
20380514,1
139429481,1
32613737,1
20761174,1
31402469,1
152861427,1
93832784,1
27207743,1
17709499,1
90195657,1
111178081,1
74416719,1
45661869,1
58665828,1
85503848,1
44026199,1
127787467,1
33181156,1
129720400,1
15965464,1
72341477,1
17519222,1
83039452,1
146302950,1
6367262,1
63851432,1
42027282,1
100225054,1
144826077,1
27306033,1
26716841,1
24693439,1
96278324,1
134568017,1
126805983,1
11337512,1
103378925,1
23357335,1
16379865,1
54266789,1
88576601,1
36678942,1
14593356,1
113987220,1
23389628,1
27512366,1
145525413,1
57054499,1
97665024,1
136478027,1
111538868,1
50483429,1
74987736,1
139703010,1
102527269,1
88859559,1
38013791,1
25666730,1
6696762,1
104186521,1
74490932,1
35163808,1
43065412,1
91418132,1
16600616,1
19961837,1
66441191,1
159867182,1
89206245,1
113779850,1
109967370,1
15646896,1
65654921,1
40822026,1
110725568,1
106202645,1
128855459,1
15837597,1
34848758,1
123218538,1
18005837,1
101249385,1
120254154,1
38764376,1
136346596,1
111390800,1
62558417,1
30733254,1
96796923,1
135407598,1
51840944,1
112575682,1
70093286,1
31564255,1
12289502,1
28531111,1
88089155,1
60424743,1
57344036,1
11712392,1
71592423,1
44156799,1
109516267,1
98130266,1
62306390,1
17831945,1
20387221,1
76940449,1
26661387,1
15449798,1
114060897,1
87157025,1
26546234,1
33812415,1
114171938,1
89315307,1
155367352,1
21301643,1
46897331,1
34892486,1
18072399,1
157247920,1
101993157,1
98629821,1
93962951,1
39906485,1
159123519,1
34495112,1
78307561,1
96096293,1
37081305,1
85250241,1
141871365,1
47691015,1
42393815,1
89821544,1
118618523,1
138850727,1
21739255,1
43670037,1
103859443,1
810011,1
78848002,1
97895985,1
10096782,1
100178652,1
86550232,1
101230580,1
101218158,1
15366321,1
85569799,1
72897574,1
63998444,1
31378115,1
143981403,1
83620316,1
24974756,1
146644926,1
115698950,1
69430837,1
44906618,1
118140764,1
20172781,1
48226554,1
142087609,1
38109868,1
33041941,1
37960454,1
90906138,1
64323797,1
67689179,1
121790790,1
29642630,1
109987117,1
58081051,1
122865563,1
98640584,1
113259461,1
27146614,1
46792518,1
26704826,1
128402401,1
89411687,1
62267550,1
45954782,1
65719224,1
80013416,1
21414800,1
81456584,1
96517812,1
93464751,1
93622378,1
72482595,1
58282139,1
122726187,1
22269057,1
142876648,1
79358316,1
112882490,1
105498099,1
81162423,1
34847136,1
790949,1
87820227,1
107202839,1
66919825,1
52796888,1
91552247,1
37874957,1
30910873,1
85885263,1
18663742,1
69504600,1
67110967,1
82130140,1
59522105,1
35409107,1
154330886,1
108833206,1
133080360,1
113720278,1
102477093,1
76664243,1
101015168,1
28126216,1
62971383,1
84473921,1
86306100,1
27085167,1
33823837,1
46439428,1
81270720,1
107157486,1
18233979,1
39580299,1
45087313,1
53167957,1
32330603,1
118769224,1
81061507,1
7721172,1
52795199,1
98167980,1
22054297,1
10108682,1
68429672,1
21993699,1
67601089,1
46072516,1
15826071,1
147698665,1
17509195,1
121895685,1
109425542,1
83588106,1
89886696,1
21708005,1
81714071,1
53217211,1
54825725,1
162914053,1
157502229,1
25603754,1
77764279,1
68164805,1
28634544,1
107036727,1
89397453,1
55020470,1
101139655,1
104523880,1
138824285,1
36888427,1
117948446,1
91507216,1
115810498,1
19689846,1
103891423,1
62502791,1
35369899,1
108298239,1
101459028,1
77830493,1
78900051,1
65815349,1
162913204,1
29044287,1
98710106,1
26291010,1
127723047,1
58242701,1
72005800,1
19936673,1
107366979,1
149671451,1
86519129,1
21742538,1
45083385,1
108176216,1
110592489,1
165713298,1
71346802,1
35512388,1
6194832,1
36920469,1
148601958,1
110960645,1
77230707,1
125057479,1
60523374,1
93521598,1
107312128,1
6393752,1
120611198,1
31585231,1
23715077,1
19056107,1
115756526,1
26535398,1
75108835,1
84571160,1
154417916,1
34082706,1
5729002,1
105086449,1
34939123,1
16737706,1
16439605,1
36381453,1
20888994,1
19686959,1
62039986,1
140052464,1
25107436,1
28805053,1
151484523,1
106743560,1
19583097,1
40455109,1
145703783,1
7024522,1
54711048,1
59835740,1
28757314,1
130425523,1
42918167,1
26882379,1
100223078,1
16411890,1
17307342,1
20840272,1
103628214,1
37864504,1
40349180,1
35357046,1
138973502,1
27933062,1
61564678,1
41974634,1
18021112,1
73180597,1
118784199,1
103784941,1
80460221,1
19609117,1
110727546,1
35975529,1
96683293,1
89837780,1
99191362,1
86010264,1
74997696,1
63362755,1
83463279,1
108013414,1
15776366,1
160353815,1
67388629,1
65776572,1
67987813,1
102299816,1
90058071,1
110906160,1
9346172,1
17312741,1
25858688,1
14753050,1
74995461,1
43007573,1
89204820,1
121411052,1
70459392,1
86966246,1
136728383,1
65702116,1
32931922,1
92830609,1
49497726,1
49713466,1
50343481,1
90577978,1
51220940,1
20515286,1
76397042,1
59987901,1
171719922,1
106711971,1
84553090,1
25373578,1
108324831,1
30315153,1
9502542,1
43397270,1
54729983,1
60068827,1
128877451,1
68611490,1
38647338,1
112747107,1
114992915,1
108318559,1
7449912,1
83375190,1
98562549,1
42639178,1
43633693,1
15673280,1
13601052,1
30452432,1
20579141,1
56310683,1
142826849,1
14263004,1
15576453,1
26941051,1
72786626,1
148133984,1
76097539,1
84331765,1
55374353,1
28445106,1
137554306,1
108008673,1
45146797,1
163152634,1
44361815,1
46499804,1
70209062,1
83786161,1
16287778,1
90088395,1
105845406,1
21797476,1
134749294,1
102776139,1
111668717,1
57202266,1
18012168,1
41334004,1
55338862,1
164011139,1
47570706,1
78847848,1
41886418,1
15791454,1
62541341,1
101729444,1
149173814,1
33688658,1
51058422,1
21950069,1
157378286,1
45082635,1
70183589,1
112240922,1
113018655,1
18504032,1
10910512,1
35880500,1
35594412,1
65007254,1
93126114,1
132108473,1
123589465,1
70695164,1
49872776,1
150805174,1
72590102,1
38059521,1
15721639,1
98186344,1
113542339,1
41348335,1
101080164,1
78898089,1
31472249,1
13898062,1
45978969,1
13446302,1
15094369,1
63056904,1
86840209,1
67225526,1
101680458,1
74036384,1
70709591,1
56623989,1
54105958,1
113763510,1
21811553,1
16125042,1
66978744,1
117918667,1
80131768,1
91586619,1
102263046,1
101985053,1
128558292,1
70996477,1
36753575,1
40329633,1
52746698,1
17394554,1
123115216,1
116700447,1
86301014,1
66092768,1
91769560,1
80224646,1
144696119,1
17786923,1
4122211,1
142159675,1
166386623,1
19284812,1
44177991,1
26241431,1
70860545,1
100012004,1
40708241,1
53900215,1
43880851,1
78776222,1
40135174,1
143827915,1
58295518,1
59339406,1
66912021,1
33362842,1
40011015,1
100117609,1
67993520,1
43244424,1
46937091,1
23132175,1
14349500,1
109111652,1
78100988,1
84198789,1
38369939,1
144699878,1
15218911,1
17007893,1
160902004,1
24857401,1
86881788,1
78571362,1
45548571,1
81238348,1
54610266,1
95959873,1
101356000,1
119447715,1
79197962,1
129787691,1
55409587,1
31417701,1
27694492,1
78964652,1
127225937,1
15356467,1
34643350,1
83554753,1
153177566,1
126706647,1
67406237,1
49684658,1
64079268,1
144698260,1
15211439,1
6195422,1
62052428,1
17844954,1
40946229,1
30198344,1
102363656,1
23058512,1
66826095,1
72801228,1
35402027,1
101623058,1
151987172,1
84237415,1
22550755,1
31379784,1
50952836,1
52659548,1
28601570,1
72878043,1
54758508,1
43063880,1
46541651,1
34970944,1
24013900,1
74104343,1
75932375,1
97962005,1
25387471,1
146789459,1
121895569,1
14331826,1
45580345,1
100391280,1
86189072,1
70566402,1
35705306,1
33740087,1
103216633,1
106334269,1
59947300,1
43120355,1
118533922,1
32487796,1
86389637,1
84404190,1
138153193,1
42609272,1
165220217,1
112435161,1
46581400,1
73659087,1
97671615,1
30390200,1
148981864,1
102694031,1
40442763,1
70813214,1
56749391,1
22137570,1
141755168,1
142302471,1
23995990,1
89869970,1
18149773,1
30356388,1
91087688,1
113019663,1
67574624,1
15736656,1
122378844,1
24311549,1
88996502,1
85462732,1
74380646,1
83974921,1
90810313,1
101641772,1
52907194,1
56739289,1
128830455,1
82751599,1
101232558,1
105761201,1
92800833,1
36853390,1
86311866,1
22839501,1
166776259,1
44963097,1
76000513,1
16071522,1
21723878,1
68930436,1
76578219,1
21412438,1
81474696,1
67618096,1
48634723,1
42007494,1
27723647,1
90038651,1
16881232,1
124110268,1
92447011,1
45230114,1
78862880,1
140043477,1
42423931,1
89727330,1
103228567,1
37578521,1
27843710,1
57882215,1
84525351,1
18590111,1
119987276,1
109332178,1
73717099,1
63660431,1
61573575,1
81863201,1
137624130,1
151635336,1
104816756,1
17080605,1
47659334,1
76216093,1
11379672,1
172166784,1
116975427,1
52312918,1
126609256,1
169281436,1
8548752,1
70638472,1
65135986,1
14095473,1
118996550,1
90067288,1
83865497,1
17790274,1
56858065,1
18856366,1
69128151,1
36828523,1
144029084,1
46499681,1
123380667,1
157230389,1
134609719,1
7103212,1
140046199,1
8608232,1
66432211,1
40340919,1
9982862,1
121705041,1
15950681,1
67244200,1
18318314,1
54339568,1
60183328,1
36212473,1
57917441,1
107252685,1
33367895,1
4089361,1
101434647,1
44503678,1
129021807,1
52661455,1
19042940,1
14976350,1
94650601,1
155285903,1
70973597,1
156574854,1
71688349,1
31041991,1
126152273,1
121009958,1
33839098,1
21457317,1
131447249,1
140289942,1
17706655,1
102253285,1
91003360,1
47382696,1
60940957,1
94750402,1
25811377,1
81707034,1
89960301,1
146277052,1
143000483,1
128196822,1
18147061,1
154127930,1
15282037,1
15771225,1
115257656,1
127721397,1
81264200,1
139437164,1
102957809,1
16794789,1
58885535,1
49348256,1
19181549,1
99831099,1
36294287,1
66405157,1
57496909,1
22345073,1
89946772,1
48051985,1
69640333,1
170267096,1
32138716,1
78932739,1
22715867,1
57649116,1
50231939,1
77247815,1
52432989,1
16327814,1
64314215,1
43611312,1
88832901,1
56994686,1
112714929,1
28451775,1
128046922,1
113487449,1
79731168,1
1925191,1
25606519,1
108854685,1
109458108,1
112279996,1
89282609,1
78815448,1
16347252,1
24472591,1
87662678,1
33989798,1
55725219,1
24145636,1
118288269,1
44081874,1
77259376,1
124429927,1
125508887,1
19482153,1
20577049,1
55419661,1
62440447,1
112101137,1
127107859,1
132939504,1
101390506,1
33484206,1
25426808,1
112203854,1
