153557446	2010-06-08 16:41:25	2010-06-21 18:46:08	907	645	13	13	96
153589576	2010-06-08 18:28:51	2010-07-27 01:51:17	1765	289	128	15	75
153599425	2010-06-08 19:03:09	2010-06-17 18:43:36	312	3	67	15	119
153600309	2010-06-08 19:06:06	2010-06-10 15:21:29	736	122	103	7	155
153602193	2010-06-08 19:12:23	2010-07-09 19:22:41	166	34	70	6	15
153610586	2010-06-08 19:42:10	2010-06-16 19:45:59	66	22	63	8	122
153612456	2010-06-08 19:48:30	2010-06-22 00:35:28	528	337	13	11	48
153614553	2010-06-08 19:55:34	2010-07-04 01:00:47	842	280	380	10	110
153618132	2010-06-08 20:07:42	2010-06-20 19:21:34	113	15	37	12	141
153621839	2010-06-08 20:20:56	2010-07-29 01:27:41	1746	237	6	10	0
153639656	2010-06-08 21:28:51	2010-07-26 23:05:50	186	17	44	14	77
153659457	2010-06-08 22:42:22	2010-06-08 23:37:27	383	65	10	15	83
153667646	2010-06-08 23:13:52	2010-07-07 01:12:28	345	153	91	10	50
153699396	2010-06-09 01:35:22	2010-07-04 18:12:05	1406	158	36	12	0
153700928	2010-06-09 01:42:56	2010-07-03 08:30:28	877	52	21	11	0
153701785	2010-06-09 01:47:07	2010-06-26 03:55:33	1533	507	352	13	0
153702733	2010-06-09 01:51:38	2010-07-03 14:38:28	824	72	3	10	0
153703387	2010-06-09 01:54:51	2010-06-30 08:45:51	1195	109	21	9	0
153703745	2010-06-09 01:56:36	2010-07-17 17:43:18	470	265	713	11	29
153705148	2010-06-09 02:03:20	2010-06-09 05:01:17	150	1	6	9	151
153707311	2010-06-09 02:13:18	2010-06-29 00:47:44	392	51	140	14	17
153709709	2010-06-09 02:25:01	2010-06-13 05:06:36	672	60	36	7	474
153716387	2010-06-09 02:56:44	2010-06-12 07:19:56	127	2	0	14	23
153716753	2010-06-09 02:58:25	2010-06-11 14:21:56	50	0	0	15	22
153717538	2010-06-09 03:02:14	2010-07-26 11:04:33	1311	701	27	13	59
153717906	2010-06-09 03:03:59	2010-07-02 01:22:27	929	167	385	13	141
153721336	2010-06-09 03:20:34	2010-06-29 16:05:19	417	137	223	13	26
153722894	2010-06-09 03:28:00	2010-06-09 03:52:42	182	0	3	7	0
153730210	2010-06-09 04:02:00	2010-06-15 04:00:30	385	71	6	11	29
153753386	2010-06-09 05:49:58	2010-07-13 19:21:20	593	178	528	13	13
153757754	2010-06-09 06:09:32	2010-06-09 06:32:33	2	0	0	12	0
153758330	2010-06-09 06:12:11	2010-07-28 18:20:54	944	247	277	14	17
153760699	2010-06-09 06:22:53	2010-07-11 13:37:41	280	30	3	13	15
153770821	2010-06-09 07:03:29	2010-07-23 14:51:59	2001	440	98	8	82
153787596	2010-06-09 08:05:24	2010-07-25 17:29:35	1785	424	290	12	72
153816996	2010-06-09 10:30:36	2010-07-16 11:43:31	563	95	30	15	0
153824212	2010-06-09 11:26:11	2010-06-30 21:05:45	276	57	168	15	79
153850162	2010-06-09 13:12:54	2010-06-22 12:00:22	969	292	64	15	119
153855201	2010-06-09 13:29:44	2010-07-08 05:07:12	1982	573	485	14	114
153865972	2010-06-09 14:04:32	2010-07-08 05:07:19	1994	409	582	9	133
153879455	2010-06-09 14:47:43	2010-06-10 08:22:13	2	1	5	9	0
153912014	2010-06-09 16:52:13	2010-07-04 01:00:57	596	120	400	10	90
153912610	2010-06-09 16:55:02	2010-07-04 01:01:04	604	123	183	11	100
153913394	2010-06-09 16:58:32	2010-06-11 06:14:53	952	52	315	8	113
153920968	2010-06-09 17:30:06	2010-06-11 06:37:26	300	1	1	13	105
153921136	2010-06-09 17:30:43	2010-06-17 22:34:52	950	255	356	11	156
153929769	2010-06-09 17:59:24	2010-07-22 14:15:19	236	204	2	10	109
153942925	2010-06-09 18:46:52	2010-06-30 07:12:48	479	110	32	13	0
153943511	2010-06-09 18:49:03	2010-07-28 02:17:28	875	127	57	12	51
153944180	2010-06-09 18:51:23	2010-07-17 07:46:52	1576	158	18	12	0
153949599	2010-06-09 19:10:40	2010-07-28 03:30:21	432	169	15	8	0
153997363	2010-06-09 22:07:04	2010-07-24 23:55:58	219	102	1095	5	0
154021736	2010-06-09 23:43:31	2010-06-10 20:57:07	268	3	3	11	77
154024718	2010-06-09 23:56:15	2010-06-28 02:56:23	949	142	32	10	106
154043958	2010-06-10 01:24:12	2010-06-26 18:59:41	177	98	5	9	0
154056097	2010-06-10 02:22:01	2010-06-10 03:20:36	122	0	0	14	283
154057147	2010-06-10 02:27:04	2010-07-05 08:51:11	1361	148	9	13	0
154090353	2010-06-10 05:11:58	2010-07-10 06:19:55	1820	1608	69	11	106
154120100	2010-06-10 07:23:57	2010-06-12 01:31:55	800	90	27	15	144
154127930	2010-06-10 07:52:30	2010-06-11 21:15:31	543	6	1	7	0
154138548	2010-06-10 08:31:46	2010-06-16 10:54:20	338	53	3	10	0
154144880	2010-06-10 09:00:14	2010-06-23 16:28:48	1012	138	62	8	157
154174728	2010-06-10 10:33:12	2010-06-18 22:31:56	572	293	104	14	58
154195014	2010-06-10 11:33:49	2010-06-19 07:29:05	623	90	69	11	70
154199381	2010-06-10 11:47:28	2010-07-16 18:34:37	772	285	33	5	157
154202657	2010-06-10 11:57:20	2010-06-30 09:55:20	365	72	21	11	96
154202700	2010-06-10 11:57:26	2010-06-30 19:32:30	1728	176	219	13	0
154213153	2010-06-10 12:30:03	2010-07-09 07:06:08	25	0	11	14	81
154216651	2010-06-10 12:40:40	2010-06-22 13:54:55	55	7	14	11	131
154238888	2010-06-10 13:50:41	2010-06-27 19:26:29	2214	2014	18	11	157
154260793	2010-06-10 15:01:23	2010-07-26 05:35:49	1123	162	93	15	62
154276652	2010-06-10 15:54:15	2010-07-26 01:18:31	594	121	3	15	85
154281389	2010-06-10 16:10:28	2010-06-26 06:18:44	1252	300	122	15	154
154288126	2010-06-10 16:33:32	2010-06-12 02:42:53	6	0	6	14	0
154288680	2010-06-10 16:35:25	2010-06-19 13:35:52	438	27	0	11	0
154289755	2010-06-10 16:38:48	2010-07-06 00:12:47	1314	699	130	13	50
154294499	2010-06-10 16:54:41	2010-06-18 07:26:45	108	16	0	9	0
154304054	2010-06-10 17:25:55	2010-07-10 23:43:02	977	251	22	14	118
154305863	2010-06-10 17:31:53	2010-07-05 21:06:59	307	9	6	12	92
154322362	2010-06-10 18:28:39	2010-06-13 07:30:09	111	16	13	9	30
154330886	2010-06-10 18:58:22	2010-06-28 06:27:17	1250	159	21	10	0
154350263	2010-06-10 20:04:29	2010-06-25 04:34:49	309	56	13	11	0
154357287	2010-06-10 20:28:44	2010-07-07 05:06:58	1677	463	22	12	0
154358526	2010-06-10 20:32:54	2010-06-18 07:04:13	143	13	1	9	0
154359771	2010-06-10 20:37:03	2010-06-27 05:32:48	396	45	1	11	0
154367215	2010-06-10 21:02:35	2010-07-05 06:57:07	759	98	33	15	0
154368070	2010-06-10 21:05:21	2010-06-11 07:46:47	392	2	0	10	74
154371583	2010-06-10 21:17:20	2010-07-23 02:42:35	891	448	1960	13	113
154374491	2010-06-10 21:27:20	2010-07-21 06:36:00	2001	238	24	15	0
154375600	2010-06-10 21:31:34	2010-06-29 00:23:08	102	21	14	14	136
154378112	2010-06-10 21:40:46	2010-07-19 05:21:38	1974	285	77	10	112
154378381	2010-06-10 21:41:34	2010-06-18 07:26:46	197	17	0	12	0
154379429	2010-06-10 21:45:19	2010-07-26 05:35:54	1627	211	34	12	0
154380604	2010-06-10 21:49:21	2010-06-30 04:54:11	541	38	16	11	0
154395563	2010-06-10 22:45:27	2010-07-29 04:38:51	3556	3236	324	11	27
154398386	2010-06-10 22:56:46	2010-06-21 00:45:48	431	63	63	15	0
154400719	2010-06-10 23:06:00	2010-06-12 15:26:30	396	33	0	13	69
154416571	2010-06-11 00:11:00	2010-06-30 11:50:38	380	191	61	15	110
154417916	2010-06-11 00:16:51	2010-06-16 14:45:17	984	84	399	7	14
154449325	2010-06-11 02:40:04	2010-06-11 03:31:20	162	10	127	9	21
154455837	2010-06-11 03:10:18	2010-07-12 03:57:07	231	68	14	13	154
154457862	2010-06-11 03:19:23	2010-07-05 03:53:32	1141	218	189	15	116
154488885	2010-06-11 05:51:10	2010-07-05 03:07:41	173	32	48	12	35
154499093	2010-06-11 06:40:19	2010-07-09 20:56:02	372	266	213	12	5
154517205	2010-06-11 07:56:25	2010-07-05 01:34:24	996	268	66	14	0
154529624	2010-06-11 08:42:01	2010-06-22 00:11:16	166	26	178	9	125
154533198	2010-06-11 08:54:55	2010-06-18 04:46:04	401	254	18	7	54
154539520	2010-06-11 09:18:03	2010-07-09 18:36:35	319	77	221	15	0
154558170	2010-06-11 10:27:17	2010-07-09 14:45:09	1036	207	20	14	0
154561066	2010-06-11 10:37:03	2010-06-28 16:54:14	1935	550	24	13	156
154567244	2010-06-11 11:01:31	2010-07-24 15:44:58	1084	183	23	11	153
154569377	2010-06-11 11:09:59	2010-07-09 01:17:41	1587	380	160	15	68
154603461	2010-06-11 13:05:43	2010-06-12 08:06:20	53	0	0	9	0
154613384	2010-06-11 13:40:17	2010-06-12 22:20:33	371	32	212	14	71
154619716	2010-06-11 14:03:31	2010-06-20 23:37:11	331	44	274	9	0
154620446	2010-06-11 14:06:13	2010-06-15 10:09:49	162	63	8	8	21
154623650	2010-06-11 14:17:56	2010-06-18 19:26:06	1731	154	31	8	48
154628969	2010-06-11 14:36:45	2010-07-14 02:45:23	956	208	2	10	0
154649832	2010-06-11 15:55:26	2010-07-21 04:32:02	127	43	39	15	26
154656885	2010-06-11 16:22:27	2010-06-12 02:19:19	303	25	9	11	0
154658280	2010-06-11 16:27:29	2010-07-12 02:48:26	1923	239	40	15	92
154676115	2010-06-11 17:32:58	2010-06-18 01:17:34	374	33	4	6	129
154693052	2010-06-11 18:36:15	2010-06-12 20:01:52	903	276	14	13	37
154702301	2010-06-11 19:12:02	2010-07-01 00:17:55	364	80	167	11	156
154702941	2010-06-11 19:14:22	2010-06-28 00:35:14	276	127	150	9	73
154730311	2010-06-11 20:55:40	2010-06-13 00:15:35	91	49	99	15	24
154750886	2010-06-11 22:10:17	2010-06-24 18:53:10	1465	129	177	11	35
154751734	2010-06-11 22:13:40	2010-06-12 07:42:53	22	0	0	12	0
154787276	2010-06-12 00:40:51	2010-06-20 06:12:05	1619	499	17	12	0
154788965	2010-06-12 00:48:57	2010-07-09 03:59:07	264	33	394	10	26
154818528	2010-06-12 03:15:42	2010-07-19 22:24:31	1615	341	20	13	101
154846956	2010-06-12 05:47:14	2010-06-18 05:54:32	233	45	3	15	0
154875928	2010-06-12 08:07:59	2010-07-22 14:38:19	155	41	6	14	68
154883882	2010-06-12 08:39:32	2010-06-15 02:05:12	154	14	99	11	96
154903503	2010-06-12 09:52:49	2010-07-12 07:03:45	877	279	31	15	14
154917240	2010-06-12 10:41:57	2010-06-18 05:54:33	532	139	14	8	0
154926858	2010-06-12 11:16:56	2010-07-17 23:04:31	1898	698	229	10	118
154938124	2010-06-12 11:54:18	2010-07-31 07:01:58	1650	952	1502	10	140
154959696	2010-06-12 13:13:08	2010-07-28 14:49:37	1174	432	144	10	43
154966727	2010-06-12 13:40:14	2010-07-15 03:26:53	105	30	46	8	125
154981988	2010-06-12 14:40:32	2010-06-28 07:12:12	57	27	21	8	147
155012689	2010-06-12 16:47:39	2010-07-04 07:32:28	911	83	1	10	0
155027885	2010-06-12 17:52:43	2010-06-13 01:02:15	443	13	3	15	0
155030905	2010-06-12 18:05:32	2010-07-19 06:10:18	1335	184	355	8	0
155033718	2010-06-12 18:17:24	2010-06-30 02:12:25	1840	473	7	9	79
155060365	2010-06-12 20:10:59	2010-06-16 18:37:41	146	12	29	10	0
155060444	2010-06-12 20:11:18	2010-07-06 23:11:52	495	1	114	10	0
155060929	2010-06-12 20:13:27	2010-06-21 05:05:09	114	12	0	12	135
155073172	2010-06-12 20:56:26	2010-06-23 06:58:15	1714	199	22	11	159
155087692	2010-06-12 21:47:40	2010-07-09 02:03:16	1971	416	128	13	96
155089449	2010-06-12 21:54:28	2010-07-10 04:24:02	149	6	66	9	105
155092528	2010-06-12 22:06:30	2010-06-28 06:49:46	429	37	32	13	0
155095486	2010-06-12 22:18:22	2010-06-22 20:53:47	263	40	8	12	0
155113208	2010-06-12 23:32:53	2010-06-13 00:39:38	229	0	0	9	100
155113653	2010-06-12 23:34:43	2010-07-28 00:43:30	1119	431	2311	15	93
155117730	2010-06-12 23:52:44	2010-07-03 20:22:36	183	42	508	7	61
155117823	2010-06-12 23:53:11	2010-07-27 05:45:57	1902	733	366	14	119
155152345	2010-06-13 02:38:33	2010-06-14 21:54:35	910	308	29	14	0
155179139	2010-06-13 06:13:14	2010-07-05 11:54:11	1175	377	64	8	136
155194027	2010-06-13 07:22:05	2010-06-13 07:52:46	488	3	3	14	43
155200420	2010-06-13 07:51:16	2010-06-18 13:37:18	176	7	3	13	0
155208437	2010-06-13 08:22:01	2010-06-19 04:22:45	399	30	22	10	0
155220638	2010-06-13 09:10:48	2010-06-29 06:41:44	165	20	195	12	0
155221110	2010-06-13 09:12:24	2010-07-07 21:38:51	236	111	127	10	128
155225910	2010-06-13 09:31:07	2010-06-19 05:09:40	847	288	10	9	114
155244652	2010-06-13 10:35:18	2010-07-25 23:20:57	191	79	317	12	0
155245169	2010-06-13 10:37:08	2010-07-19 10:48:14	1695	754	150	14	145
155248546	2010-06-13 10:49:25	2010-07-30 02:38:47	166	66	514	9	128
155249157	2010-06-13 10:51:31	2010-07-04 18:58:34	58	21	111	15	0
155255145	2010-06-13 11:13:31	2010-07-09 05:10:44	428	63	302	14	61
155259774	2010-06-13 11:30:25	2010-06-30 00:16:22	662	145	186	12	21
155260222	2010-06-13 11:32:03	2010-06-19 15:30:54	324	22	0	13	0
155261899	2010-06-13 11:38:05	2010-06-28 21:15:26	956	213	42	15	72
155262488	2010-06-13 11:40:16	2010-07-15 15:32:35	109	29	2	13	13
155285903	2010-06-13 13:06:24	2010-06-16 03:10:56	403	144	1	9	170
155295339	2010-06-13 13:42:13	2010-07-22 00:28:02	608	288	178	13	61
155298289	2010-06-13 13:53:43	2010-06-17 11:37:05	121	6	0	11	0
155301141	2010-06-13 14:04:57	2010-06-26 06:18:49	959	341	69	11	150
155313470	2010-06-13 14:51:17	2010-07-30 06:58:13	1238	701	45	14	0
155318335	2010-06-13 15:11:00	2010-06-18 11:18:36	355	18	1	13	0
155318803	2010-06-13 15:12:56	2010-07-27 01:04:58	1616	741	35	14	0
155325342	2010-06-13 15:39:08	2010-06-19 14:45:50	457	32	2	10	0
155327392	2010-06-13 15:47:13	2010-07-31 06:37:10	584	627	210	8	144
155333161	2010-06-13 16:10:53	2010-06-19 03:34:19	347	48	35	14	75
155335400	2010-06-13 16:20:42	2010-06-15 02:27:32	15	0	0	11	0
155336667	2010-06-13 16:25:52	2010-07-04 22:50:06	271	122	119	11	127
155338970	2010-06-13 16:35:26	2010-06-24 20:28:17	175	9	10	13	8
155340258	2010-06-13 16:41:16	2010-06-20 02:20:52	52	8	7	12	109
155340354	2010-06-13 16:41:40	2010-07-16 05:31:53	2602	2365	1006	6	88
155348100	2010-06-13 17:14:59	2010-07-08 21:20:27	248	86	27	7	22
155352360	2010-06-13 17:33:07	2010-07-06 23:59:41	174	23	83	12	73
155362534	2010-06-13 18:14:21	2010-06-22 22:24:40	166	91	49	14	10
155367352	2010-06-13 18:33:45	2010-07-12 03:57:08	348	31	181	15	126
155368283	2010-06-13 18:37:27	2010-07-11 03:35:26	272	16	274	8	42
155385475	2010-06-13 19:44:38	2010-08-02 05:11:42	1733	1138	99	15	30
155402907	2010-06-13 20:49:39	2010-07-03 00:23:02	1036	670	500	13	0
155405032	2010-06-13 20:57:48	2010-07-24 02:07:52	1525	311	127	14	69
155412643	2010-06-13 21:27:22	2010-06-24 03:23:04	1305	110	15	15	157
155420661	2010-06-13 21:58:03	2010-07-07 03:33:46	533	201	17	15	0
155430240	2010-06-13 22:34:54	2010-07-01 05:58:40	2549	2324	2561	12	94
155472391	2010-06-14 01:44:29	2010-07-19 00:36:05	933	340	16	11	109
155477193	2010-06-14 02:08:50	2010-06-14 02:37:11	43	0	1	13	85
155480989	2010-06-14 02:28:09	2010-07-03 09:15:30	1626	547	13	15	158
155494868	2010-06-14 03:39:08	2010-06-15 04:46:29	595	83	16	13	53
155504844	2010-06-14 04:29:19	2010-06-17 14:39:16	804	61	96	11	49
155523057	2010-06-14 06:03:44	2010-07-03 18:26:31	434	285	121	6	114
155529052	2010-06-14 06:32:02	2010-07-12 06:41:07	83	41	163	15	0
155529717	2010-06-14 06:35:12	2010-06-16 05:31:22	450	40	10	9	83
155533761	2010-06-14 06:53:45	2010-06-19 06:43:32	1072	115	17	11	138
155533977	2010-06-14 06:54:42	2010-06-28 04:54:30	194	1	0	6	0
155537338	2010-06-14 07:09:12	2010-07-19 01:44:32	141	30	444	7	26
155540802	2010-06-14 07:23:28	2010-06-21 07:25:06	807	90	14	12	59
155552132	2010-06-14 08:06:48	2010-07-01 11:29:57	20	0	2	12	0
155621892	2010-06-14 12:04:00	2010-07-12 19:22:19	588	127	710	11	48
155652044	2010-06-14 13:44:38	2010-07-16 00:13:00	1301	207	147	14	52
155685421	2010-06-14 15:41:45	2010-07-02 18:33:58	1868	226	118	12	107
155689637	2010-06-14 15:56:51	2010-07-25 01:53:06	321	175	649	10	19
155695548	2010-06-14 16:18:39	2010-06-15 03:37:17	220	3	5	15	89
155709113	2010-06-14 17:07:14	2010-06-26 06:41:15	1042	86	0	6	0
155751014	2010-06-14 19:33:08	2010-07-09 08:13:46	1706	259	502	15	0
155752548	2010-06-14 19:38:29	2010-06-22 09:40:48	727	213	109	15	85
155761863	2010-06-14 20:11:29	2010-07-07 05:29:53	432	162	38	11	107
155767053	2010-06-14 20:30:11	2010-07-26 00:30:24	1672	401	199	9	56
155795964	2010-06-14 23:43:12	2010-07-26 04:48:16	1800	1203	2200	12	149
155796081	2010-06-14 23:47:34	2010-07-27 00:41:24	1861	1242	2505	12	159
155801105	2010-06-15 00:50:07	2010-06-16 23:16:33	487	35	4	15	0
155815519	2010-06-15 01:48:11	2010-06-18 03:58:59	1918	69	0	9	0
155818966	2010-06-15 02:02:38	2010-06-28 13:48:17	1996	234	21	12	81
155869023	2010-06-15 06:02:19	2010-06-15 06:41:09	89	1	17	9	13
155901324	2010-06-15 08:12:11	2010-06-28 03:19:26	420	21	83	12	31
155902397	2010-06-15 08:16:01	2010-07-25 07:49:31	1620	724	232	8	49
155905305	2010-06-15 08:26:27	2010-07-03 04:39:54	836	91	20	11	28
155909321	2010-06-15 08:40:15	2010-07-03 04:39:55	634	54	8	10	0
155931126	2010-06-15 10:00:04	2010-06-21 05:27:46	729	139	4	14	101
155936472	2010-06-15 10:21:32	2010-07-17 07:00:57	353	23	6	13	160
155944535	2010-06-15 10:50:43	2010-06-30 04:54:12	499	133	30	11	132
155955811	2010-06-15 11:30:44	2010-06-19 04:46:52	575	100	92	10	77
155966298	2010-06-15 12:06:13	2010-06-25 04:34:51	204	131	26	13	102
155985133	2010-06-15 13:08:53	2010-06-16 18:37:43	96	1	0	12	41
156001364	2010-06-15 14:08:43	2010-06-16 19:00:58	15	0	2	13	128
156005908	2010-06-15 14:25:56	2010-07-14 01:09:52	114	11	11	12	20
156019090	2010-06-15 15:14:25	2010-06-15 15:36:39	163	0	1	11	0
156021577	2010-06-15 15:24:12	2010-06-21 01:10:50	1510	118	10	13	0
156057893	2010-06-15 17:31:32	2010-07-17 22:41:03	318	129	12	12	145
156066533	2010-06-15 18:02:17	2010-06-20 20:53:33	93	10	875	10	0
156074301	2010-06-15 18:30:54	2010-06-16 17:28:08	206	49	0	9	17
156104246	2010-06-15 20:22:19	2010-06-21 01:10:51	8	1	1	14	0
156114780	2010-06-15 21:02:15	2010-07-11 05:54:08	1292	210	108	12	117
156142528	2010-06-15 22:48:37	2010-06-18 00:30:40	348	41	27	9	32
156179357	2010-06-16 01:30:12	2010-06-16 03:10:57	477	8	0	10	50
156187130	2010-06-16 02:08:02	2010-06-27 00:04:33	92	21	10	9	0
156200586	2010-06-16 03:14:29	2010-06-16 03:35:44	97	0	1	8	7
156211543	2010-06-16 04:08:25	2010-07-10 20:58:10	462	127	402	10	0
156220374	2010-06-16 04:52:05	2010-07-06 18:56:54	798	78	1	8	0
156233978	2010-06-16 06:01:54	2010-06-16 20:09:11	283	35	8	7	0
156246912	2010-06-16 07:02:43	2010-07-01 06:04:53	314	93	9	7	17
156251598	2010-06-16 07:22:24	2010-07-09 05:56:22	1017	189	78	6	44
156272296	2010-06-16 08:42:55	2010-08-01 23:13:48	195	85	335	15	73
156317681	2010-06-16 11:27:00	2010-07-03 05:03:20	1654	345	254	10	143
156326533	2010-06-16 11:56:52	2010-07-26 07:32:57	1768	503	18	14	140
156326629	2010-06-16 11:57:10	2010-07-28 23:30:04	329	174	2888	10	129
156329758	2010-06-16 12:07:48	2010-07-13 02:45:56	409	44	19	7	18
156332965	2010-06-16 12:18:17	2010-07-02 20:53:06	646	60	98	9	0
156356488	2010-06-16 13:37:12	2010-07-23 12:33:05	261	39	10	10	52
156359700	2010-06-16 13:48:52	2010-06-16 18:37:43	211	2	0	9	85
156367384	2010-06-16 14:15:18	2010-07-18 21:27:49	257	54	345	11	152
156368363	2010-06-16 14:19:03	2010-06-19 04:22:46	732	79	11	15	0
156387777	2010-06-16 15:29:03	2010-06-18 22:32:02	381	96	15	15	0
156392125	2010-06-16 15:44:52	2010-07-15 17:54:00	296	74	26	12	94
156400273	2010-06-16 16:15:09	2010-07-03 01:10:00	470	117	178	14	157
156402212	2010-06-16 16:22:06	2010-06-28 09:32:19	1012	156	144	8	55
156441805	2010-06-16 18:43:07	2010-06-16 21:20:13	372	60	41	10	74
156446183	2010-06-16 18:58:52	2010-07-22 05:57:39	1716	1332	1841	13	153
156470826	2010-06-16 20:28:23	2010-07-16 10:20:29	126	12	0	11	0
156490405	2010-06-16 21:38:22	2010-07-22 20:26:59	642	501	407	10	90
156497392	2010-06-16 22:03:43	2010-07-07 20:52:23	2001	354	16	13	95
156500965	2010-06-16 22:17:20	2010-07-10 23:43:03	121	41	221	12	63
156507084	2010-06-16 22:40:24	2010-06-17 03:31:27	895	14	0	11	123
156509270	2010-06-16 22:48:58	2010-06-17 10:28:02	142	4	7	11	118
156516222	2010-06-16 23:15:02	2010-07-04 23:39:49	160	131	1294	9	74
156519097	2010-06-16 23:26:44	2010-06-23 15:20:46	212	195	267	8	75
156525988	2010-06-16 23:55:33	2010-06-28 17:18:00	1143	78	0	14	175
156532282	2010-06-17 00:23:42	2010-06-28 05:40:07	509	29	1	12	0
156555447	2010-06-17 02:14:33	2010-06-17 02:46:19	3	0	0	9	0
156560217	2010-06-17 02:38:24	2010-06-29 01:56:50	137	1	1	9	32
156574854	2010-06-17 03:50:44	2010-07-07 22:01:45	20	31	33	10	0
156575236	2010-06-17 03:52:51	2010-07-20 08:38:52	848	146	91	13	137
156585185	2010-06-17 04:40:59	2010-06-25 21:17:31	929	184	26	11	108
156585725	2010-06-17 04:43:28	2010-07-21 00:14:19	1639	208	396	9	40
156609409	2010-06-17 06:41:19	2010-07-08 01:13:33	188	67	40	10	54
156623681	2010-06-17 07:45:03	2010-07-22 21:37:45	846	138	244	9	44
156638128	2010-06-17 08:40:39	2010-07-09 22:29:12	173	69	189	13	132
156644249	2010-06-17 09:01:20	2010-07-22 09:54:23	136	77	82	13	70
156659304	2010-06-17 09:53:25	2010-07-04 01:01:09	874	721	1229	7	46
156668291	2010-06-17 10:25:37	2010-06-23 00:22:30	145	22	31	12	90
156672063	2010-06-17 10:38:31	2010-07-19 08:52:38	183	12	16	9	71
156674262	2010-06-17 10:46:17	2010-07-05 11:08:22	1506	759	39	10	86
156685665	2010-06-17 11:24:48	2010-06-20 13:06:26	778	36	4	11	0
156699477	2010-06-17 12:18:11	2010-06-21 00:45:50	189	11	97	13	85
156701345	2010-06-17 12:24:55	2010-07-02 13:37:02	1728	378	1759	12	76
156704488	2010-06-17 12:35:26	2010-06-20 21:17:24	100	17	24	15	0
156704710	2010-06-17 12:36:05	2010-07-14 18:32:04	362	107	6	13	142
156713965	2010-06-17 13:07:50	2010-06-19 10:32:11	200	19	119	10	120
156714851	2010-06-17 13:10:42	2010-06-22 00:11:27	239	72	40	11	50
156724939	2010-06-17 13:47:38	2010-06-26 04:45:08	197	72	20	8	151
156734290	2010-06-17 14:21:41	2010-06-23 15:43:49	31	2	0	10	114
156735050	2010-06-17 14:24:22	2010-06-23 20:23:20	1205	124	21	13	156
156753423	2010-06-17 15:34:19	2010-07-19 18:07:59	522	46	0	15	49
156762484	2010-06-17 16:08:58	2010-07-28 03:30:22	1999	1086	457	15	61
156769887	2010-06-17 16:37:42	2010-06-30 02:35:02	154	52	12	11	0
156788133	2010-06-17 18:16:01	2010-06-19 05:57:05	1458	108	128	9	0
156790444	2010-06-17 18:25:39	2010-06-18 04:51:13	291	141	30	10	19
156798580	2010-06-17 18:57:17	2010-07-06 21:41:51	1326	638	28	14	52
156810230	2010-06-17 19:42:07	2010-06-27 00:04:34	1952	278	118	12	159
156817977	2010-06-17 20:13:02	2010-07-18 23:01:57	252	159	43	12	0
156837260	2010-06-17 21:27:11	2010-06-20 19:21:37	536	2	2	9	0
156845371	2010-06-17 21:59:36	2010-06-17 22:58:49	133	1	4	12	0
156846534	2010-06-17 22:04:35	2010-06-23 19:37:24	430	82	0	11	0
156901154	2010-06-18 02:19:30	2010-06-25 23:40:04	167	12	2	12	0
156908320	2010-06-18 02:55:48	2010-06-18 03:35:51	309	5	0	15	24
156909572	2010-06-18 03:02:17	2010-07-17 16:56:23	206	63	277	14	0
156922215	2010-06-18 04:09:53	2010-06-28 21:15:29	608	136	87	15	125
156924924	2010-06-18 04:24:33	2010-07-09 22:29:21	587	952	450	10	0
156979970	2010-06-18 08:43:45	2010-06-19 06:20:12	270	1	0	12	0
156983819	2010-06-18 08:58:29	2010-07-14 06:59:48	815	482	159	12	146
156996145	2010-06-18 09:46:33	2010-06-19 03:11:31	485	26	8	6	0
157024844	2010-06-18 11:43:13	2010-07-10 18:59:32	112	24	346	7	51
157027642	2010-06-18 11:53:24	2010-07-07 12:00:09	853	443	19	14	59
157047067	2010-06-18 13:02:21	2010-06-29 19:31:53	274	130	1	10	115
157050365	2010-06-18 13:13:51	2010-07-25 15:58:09	615	287	44	10	157
157073995	2010-06-18 14:51:30	2010-06-20 04:16:16	350	13	341	5	0
157086390	2010-06-18 15:41:30	2010-07-01 11:54:06	120	82	2	8	100
157095132	2010-06-18 16:12:56	2010-06-20 01:57:58	691	35	109	8	0
157104872	2010-06-18 16:49:49	2010-06-28 03:42:49	233	160	560	9	39
157124885	2010-06-18 18:02:29	2010-07-19 06:10:26	542	158	860	11	159
157128392	2010-06-18 18:15:48	2010-06-28 06:03:22	1693	288	96	13	148
157145783	2010-06-18 19:22:22	2010-07-15 19:28:08	1897	201	1	12	0
157148099	2010-06-18 19:31:07	2010-06-30 02:35:03	690	242	1	8	0
157157974	2010-06-18 20:10:58	2010-07-11 13:37:42	824	98	1	12	0
157168695	2010-06-18 20:52:45	2010-06-23 20:46:27	230	40	29	9	84
157185595	2010-06-18 21:57:28	2010-06-19 02:25:52	285	6	6	13	123
157202129	2010-06-18 23:03:57	2010-06-21 16:23:15	549	299	77	13	132
157228116	2010-06-19 01:01:36	2010-07-27 07:21:24	182	108	13	15	0
157230389	2010-06-19 01:13:30	2010-06-25 03:25:25	1655	330	12	15	80
157232972	2010-06-19 01:27:09	2010-08-01 20:00:53	405	208	226	15	97
157235650	2010-06-19 01:41:45	2010-06-23 21:57:19	714	110	10	14	82
157239222	2010-06-19 02:00:37	2010-06-22 02:56:42	542	83	5	14	86
